,tract_id,mar_19,mar_20,mar_21,20_19,21_20,nor_20_19,nor_21_20
337,36047026000,314,291,188,-23,-103,-0.0732484076433121,-0.3539518900343643
338,36047026100,460,264,186,-196,-78,-0.4260869565217391,-0.29545454545454547
339,36047026200,1635,989,799,-646,-190,-0.39510703363914373,-0.19211324570273003
340,36047026300,767,463,489,-304,26,-0.3963494132985658,0.056155507559395246
341,36047026700,87,37,14,-50,-23,-0.5747126436781609,-0.6216216216216216
342,36047027100,1584,1067,605,-517,-462,-0.3263888888888889,-0.4329896907216495
343,36047027300,320,199,67,-121,-132,-0.378125,-0.6633165829145728
344,36047027500,251,180,0,-71,-180,-0.28286852589641437,-1.0
345,36047027600,265,178,153,-87,-25,-0.3283018867924528,-0.1404494382022472
346,36047027800,1087,919,702,-168,-217,-0.1545538178472861,-0.23612622415669204
347,36047027900,537,407,229,-130,-178,-0.24208566108007448,-0.43734643734643736
348,36047028100,823,624,329,-199,-295,-0.24179829890643986,-0.47275641025641024
349,36047028300,1105,856,357,-249,-499,-0.2253393665158371,-0.5829439252336449
350,36047028700,224,103,65,-121,-38,-0.5401785714285714,-0.36893203883495146
351,36047028800,20,27,14,7,-13,0.35,-0.48148148148148145
352,36047028900,1371,960,589,-411,-371,-0.29978118161925604,-0.38645833333333335
353,36047029300,1730,849,401,-881,-448,-0.5092485549132948,-0.5276796230859835
354,36047029600,53,124,98,71,-26,1.3396226415094339,-0.20967741935483872
355,36047029700,1689,1032,311,-657,-721,-0.38898756660746003,-0.6986434108527132
356,36047029800,343,0,0,-343,0,-1.0,
357,36047030000,4290,1975,1885,-2315,-90,-0.5396270396270396,-0.04556962025316456
358,36047030100,430,352,247,-78,-105,-0.1813953488372093,-0.29829545454545453
359,36047030200,353,301,164,-52,-137,-0.14730878186968838,-0.45514950166112955
360,36047030300,1968,1440,710,-528,-730,-0.2682926829268293,-0.5069444444444444
361,36047030400,5668,6181,3715,513,-2466,0.09050811573747354,-0.39896456883999354
362,36047030500,260,138,69,-122,-69,-0.46923076923076923,-0.5
363,36047030600,239,295,225,56,-70,0.23430962343096234,-0.23728813559322035
364,36047030700,382,385,247,3,-138,0.007853403141361256,-0.35844155844155845
365,36047030800,768,663,550,-105,-113,-0.13671875,-0.17043740573152338
366,36047031400,3024,2799,3176,-225,377,-0.0744047619047619,0.13469096105752054
367,36047031500,335,230,75,-105,-155,-0.31343283582089554,-0.6739130434782609
368,36047031701,333,233,107,-100,-126,-0.3003003003003003,-0.5407725321888412
370,36047031900,6136,3645,2033,-2491,-1612,-0.40596479791395046,-0.4422496570644719
371,36047032100,7723,10401,291,2678,-10110,0.34675644179722903,-0.9720219209691375
372,36047032600,801,823,897,22,74,0.02746566791510612,0.0899149453219927
373,36047032800,515,523,338,8,-185,0.015533980582524271,-0.35372848948374763
374,36047032900,168,85,56,-83,-29,-0.49404761904761907,-0.3411764705882353
375,36047033600,783,561,506,-222,-55,-0.2835249042145594,-0.09803921568627451
376,36047033900,427,258,238,-169,-20,-0.3957845433255269,-0.07751937984496124
377,36047034000,1358,749,465,-609,-284,-0.4484536082474227,-0.37917222963951935
378,36047034200,2165,1436,828,-729,-608,-0.33672055427251735,-0.4233983286908078
379,36047034300,978,493,261,-485,-232,-0.49591002044989774,-0.47058823529411764
380,36047034500,6,3,3,-3,0,-0.5,0.0
381,36047034900,4,4,1,0,-3,0.0,-0.75
382,36047035100,4903,2344,1267,-2559,-1077,-0.521925351825413,-0.45947098976109213
383,36047035200,2018,1625,1454,-393,-171,-0.19474727452923687,-0.10523076923076922
384,36047035300,940,489,244,-451,-245,-0.4797872340425532,-0.5010224948875256
385,36047035400,1298,1320,1554,22,234,0.01694915254237288,0.17727272727272728
386,36047035700,3474,2096,1370,-1378,-726,-0.39666090961427747,-0.3463740458015267
387,36047036001,2,0,0,-2,0,-1.0,
388,36047036100,2920,1899,1247,-1021,-652,-0.34965753424657536,-0.3433385992627699
389,36047036200,89,54,95,-35,41,-0.39325842696629215,0.7592592592592593
390,36047036300,1980,1286,817,-694,-469,-0.3505050505050505,-0.36469673405909797
391,36047036400,530,460,529,-70,69,-0.1320754716981132,0.15
392,36047036501,350,124,20,-226,-104,-0.6457142857142857,-0.8387096774193549
393,36047036700,13321,6732,3393,-6589,-3339,-0.49463253509496286,-0.4959893048128342
394,36047036900,1243,722,454,-521,-268,-0.41914722445695896,-0.37119113573407203
395,36047037000,1508,1130,740,-378,-390,-0.2506631299734748,-0.34513274336283184
396,36047037100,1495,1358,911,-137,-447,-0.09163879598662207,-0.329160530191458
397,36047037402,1623,1720,1668,97,-52,0.05976586568083796,-0.030232558139534883
398,36047037500,124,65,72,-59,7,-0.47580645161290325,0.1076923076923077
399,36047037700,280,0,0,-280,0,-1.0,
400,36047038100,237,81,64,-156,-17,-0.6582278481012658,-0.20987654320987653
401,36047038200,1296,911,494,-385,-417,-0.2970679012345679,-0.45773874862788144
402,36047038300,369,273,166,-96,-107,-0.2601626016260163,-0.39194139194139194
403,36047038500,322,139,121,-183,-18,-0.5683229813664596,-0.12949640287769784
404,36047038600,685,792,532,107,-260,0.1562043795620438,-0.3282828282828283
405,36047038700,5,0,1,-5,1,-1.0,inf
406,36047038800,1990,1080,1065,-910,-15,-0.457286432160804,-0.013888888888888888
407,36047038900,1540,1350,903,-190,-447,-0.12337662337662338,-0.33111111111111113
408,36047039300,1075,474,451,-601,-23,-0.5590697674418604,-0.04852320675105485
409,36047039500,783,470,246,-313,-224,-0.3997445721583653,-0.4765957446808511
410,36047039700,2001,1125,688,-876,-437,-0.43778110944527737,-0.3884444444444444
411,36047039800,33,26,25,-7,-1,-0.21212121212121213,-0.038461538461538464
412,36047040100,144,113,61,-31,-52,-0.2152777777777778,-0.46017699115044247
413,36047040200,1926,1346,1169,-580,-177,-0.3011422637590862,-0.13150074294205052
415,36047040500,549,355,243,-194,-112,-0.3533697632058288,-0.3154929577464789
417,36047041000,71,69,67,-2,-2,-0.028169014084507043,-0.028985507246376812
418,36047041200,4,5,1,1,-4,0.25,-0.8
419,36047041401,1624,1108,1015,-516,-93,-0.31773399014778325,-0.08393501805054152
420,36047041402,290,213,193,-77,-20,-0.2655172413793103,-0.09389671361502347
421,36047041500,5,26,4,21,-22,4.2,-0.8461538461538461
422,36047041700,1263,629,512,-634,-117,-0.5019794140934284,-0.18600953895071543
423,36047041800,26196,31974,19663,5778,-12311,0.22056802565277142,-0.38503158816538435
424,36047042300,846,603,255,-243,-348,-0.2872340425531915,-0.5771144278606966
425,36047042800,1262,1125,892,-137,-233,-0.10855784469096671,-0.2071111111111111
426,36047042900,23263,62753,730,39490,-62023,1.6975454584533378,-0.9883670900196007
427,36047043000,3108,3088,2456,-20,-632,-0.006435006435006435,-0.20466321243523317
428,36047043200,733,669,545,-64,-124,-0.08731241473396999,-0.18535127055306427
429,36047043300,1659,842,507,-817,-335,-0.4924653405666064,-0.3978622327790974
430,36047043500,892,605,549,-287,-56,-0.3217488789237668,-0.09256198347107437
431,36047043700,876,644,459,-232,-185,-0.2648401826484018,-0.28726708074534163
432,36047043800,759,597,577,-162,-20,-0.2134387351778656,-0.03350083752093802
433,36047044000,63,71,55,8,-16,0.12698412698412698,-0.22535211267605634
434,36047044100,424,272,161,-152,-111,-0.3584905660377358,-0.40808823529411764
435,36047044200,1,8,7,7,-1,7.0,-0.125
436,36047044300,454,341,190,-113,-151,-0.2488986784140969,-0.44281524926686217
437,36047044400,96,113,84,17,-29,0.17708333333333334,-0.25663716814159293
438,36047044500,629,448,425,-181,-23,-0.287758346581876,-0.05133928571428571
439,36047044700,176,106,184,-70,78,-0.3977272727272727,0.7358490566037735
440,36047044800,53,71,30,18,-41,0.33962264150943394,-0.5774647887323944
441,36047044900,2355,1796,1630,-559,-166,-0.23736730360934183,-0.09242761692650334
442,36047045300,150,90,44,-60,-46,-0.4,-0.5111111111111111
443,36047045600,105,95,224,-10,129,-0.09523809523809523,1.3578947368421053
444,36047046000,2525,1611,984,-914,-627,-0.36198019801980197,-0.3891992551210428
445,36047046202,8,5,1,-3,-4,-0.375,-0.8
446,36047046800,788,636,527,-152,-109,-0.19289340101522842,-0.17138364779874213
447,36047047600,40,9,1,-31,-8,-0.775,-0.8888888888888888
448,36047048400,12,0,0,-12,0,-1.0,
449,36047048500,1398,892,514,-506,-378,-0.36194563662374823,-0.42376681614349776
450,36047049000,62,16,12,-46,-4,-0.7419354838709677,-0.25
451,36047049100,1,0,3,-1,3,-1.0,inf
452,36047049200,184,385,96,201,-289,1.0923913043478262,-0.7506493506493507
453,36047049400,18,86,35,68,-51,3.7777777777777777,-0.5930232558139535
454,36047049500,13,8,10,-5,2,-0.38461538461538464,0.25
455,36047049900,434,282,208,-152,-74,-0.35023041474654376,-0.2624113475177305
456,36047050000,1061,773,1027,-288,254,-0.2714420358152686,0.32858990944372574
457,36047050100,590,250,263,-340,13,-0.576271186440678,0.052
458,36047050202,101,77,53,-24,-24,-0.2376237623762376,-0.3116883116883117
459,36047050300,78,178,83,100,-95,1.2820512820512822,-0.5337078651685393
460,36047050600,984,605,390,-379,-215,-0.3851626016260163,-0.35537190082644626
461,36047050803,373,244,164,-129,-80,-0.34584450402144773,-0.32786885245901637
462,36047051001,2676,1682,899,-994,-783,-0.37144992526158443,-0.46551724137931033
463,36047051002,491,313,169,-178,-144,-0.3625254582484725,-0.46006389776357826
464,36047051100,52,36,15,-16,-21,-0.3076923076923077,-0.5833333333333334
465,36047051200,747,270,296,-477,26,-0.6385542168674698,0.0962962962962963
466,36047051300,298,195,174,-103,-21,-0.34563758389261745,-0.1076923076923077
467,36047051400,1114,513,586,-601,73,-0.5394973070017953,0.14230019493177387
468,36047051500,1090,1185,1234,95,49,0.0871559633027523,0.04135021097046414
469,36047051700,363,196,208,-167,12,-0.46005509641873277,0.061224489795918366
470,36047051900,15,9,4,-6,-5,-0.4,-0.5555555555555556
471,36047052000,71,33,13,-38,-20,-0.5352112676056338,-0.6060606060606061
472,36047052300,493,446,436,-47,-10,-0.09533468559837728,-0.02242152466367713
473,36047052500,14734,23271,13600,8537,-9671,0.5794081715759468,-0.4155816251987452
474,36047052700,2755,369,149,-2386,-220,-0.8660617059891107,-0.5962059620596206
475,36047052900,549,176,122,-373,-54,-0.6794171220400729,-0.3068181818181818
476,36047053100,301,162,196,-139,34,-0.46179401993355484,0.20987654320987653
477,36047053400,120,96,105,-24,9,-0.2,0.09375
478,36047053500,321,178,222,-143,44,-0.4454828660436137,0.24719101123595505
479,36047053700,518,291,350,-227,59,-0.43822393822393824,0.2027491408934708
480,36047053800,4124,3016,1011,-1108,-2005,-0.26867119301648884,-0.6647877984084881
481,36047053900,29,25,17,-4,-8,-0.13793103448275862,-0.32
482,36047054200,34,25,28,-9,3,-0.2647058823529412,0.12
483,36047054300,2110,1508,1336,-602,-172,-0.2853080568720379,-0.11405835543766578
484,36047054600,1371,1236,844,-135,-392,-0.09846827133479212,-0.31715210355987056
485,36047054700,269,120,185,-149,65,-0.5539033457249071,0.5416666666666666
486,36047054900,335,81,81,-254,0,-0.7582089552238805,0.0
487,36047055100,664,243,261,-421,18,-0.6340361445783133,0.07407407407407407
488,36047055300,889,512,456,-377,-56,-0.42407199100112486,-0.109375
489,36047055400,1728,732,1310,-996,578,-0.5763888888888888,0.7896174863387978
490,36047055500,2669,986,1074,-1683,88,-0.6305732484076433,0.08924949290060852
491,36047055600,1610,1327,1283,-283,-44,-0.17577639751552795,-0.033157498116051246
492,36047055700,724,442,657,-282,215,-0.38950276243093923,0.48642533936651583
493,36047056100,143,122,80,-21,-42,-0.14685314685314685,-0.3442622950819672
494,36047056200,430,270,305,-160,35,-0.37209302325581395,0.12962962962962962
495,36047056300,953,663,778,-290,115,-0.304302203567681,0.17345399698340874
496,36047056400,335,240,264,-95,24,-0.2835820895522388,0.1
497,36047056500,126,149,87,23,-62,0.18253968253968253,-0.4161073825503356
498,36047056900,305,192,231,-113,39,-0.3704918032786885,0.203125
499,36047057000,1021,653,602,-368,-51,-0.3604309500489716,-0.0781010719754977
500,36047057100,60,14,25,-46,11,-0.7666666666666667,0.7857142857142857
501,36047057300,24,18,23,-6,5,-0.25,0.2777777777777778
502,36047057400,443,498,497,55,-1,0.12415349887133183,-0.002008032128514056
504,36047057900,1461,1164,776,-297,-388,-0.2032854209445585,-0.3333333333333333
505,36047058000,387,215,135,-172,-80,-0.4444444444444444,-0.37209302325581395
506,36047058200,16,16,0,0,-16,0.0,-1.0
507,36047058800,773,579,586,-194,7,-0.25097024579560157,0.012089810017271158
508,36047058900,220,141,145,-79,4,-0.35909090909090907,0.028368794326241134
509,36047059000,433,291,176,-142,-115,-0.3279445727482679,-0.3951890034364261
510,36047059100,14929,21709,439,6780,-21270,0.4541496416370822,-0.9797779722695656
511,36047059200,7,0,0,-7,0,-1.0,
512,36047059300,58,55,46,-3,-9,-0.05172413793103448,-0.16363636363636364
513,36047059401,1498,1610,1951,112,341,0.07476635514018691,0.21180124223602484
514,36047060000,1001,890,683,-111,-207,-0.1108891108891109,-0.23258426966292134
515,36047060600,1406,1064,990,-342,-74,-0.24324324324324326,-0.06954887218045112
516,36047060800,30221,31769,22059,1548,-9710,0.05122265973991595,-0.3056438666624697
517,36047061002,796,947,693,151,-254,0.18969849246231155,-0.2682154171066526
518,36047061004,627,381,300,-246,-81,-0.3923444976076555,-0.2125984251968504
519,36047061200,2250,2065,2284,-185,219,-0.08222222222222222,0.10605326876513317
520,36047061600,5058,3920,3757,-1138,-163,-0.22499011466982996,-0.041581632653061223
521,36047062600,743,649,886,-94,237,-0.126514131897712,0.36517719568567025
522,36047063200,246,405,287,159,-118,0.6463414634146342,-0.291358024691358
523,36047064600,713,479,211,-234,-268,-0.3281907433380084,-0.5594989561586639
524,36047065800,5,5,5,0,0,0.0,0.0
525,36047066000,200,203,250,3,47,0.015,0.2315270935960591
526,36047066600,9215,9145,10271,-70,1126,-0.007596310363537711,0.1231273920174959
527,36047067200,3809,6304,9742,2495,3438,0.655027566290365,0.5453680203045685
528,36047068600,402,414,327,12,-87,0.029850746268656716,-0.21014492753623187
529,36047069000,3,5,1,2,-4,0.6666666666666666,-0.8
530,36047069601,465,386,340,-79,-46,-0.16989247311827957,-0.11917098445595854
531,36047069602,1254,1406,671,152,-735,0.12121212121212122,-0.5227596017069701
532,36047069800,2519,1041,1210,-1478,169,-0.5867407701468836,0.16234390009606148
533,36047070000,21,19,15,-2,-4,-0.09523809523809523,-0.21052631578947367
534,36047070201,2642,1421,1835,-1221,414,-0.4621498864496594,0.29134412385643915
535,36047070202,384,152,330,-232,178,-0.6041666666666666,1.1710526315789473
536,36047070600,1629,1439,2082,-190,643,-0.11663597298956414,0.44683808200138986
537,36047073400,2910,9081,568,6171,-8513,2.120618556701031,-0.9374518224865103
538,36047074600,794,679,407,-115,-272,-0.14483627204030228,-0.4005891016200295
539,36047074800,1009,690,710,-319,20,-0.31615460852329036,0.028985507246376812
540,36047076800,371,262,155,-109,-107,-0.29380053908355797,-0.4083969465648855
541,36047077200,1476,1301,54,-175,-1247,-0.11856368563685638,-0.9584934665641814
542,36047077400,3,4,0,1,-4,0.3333333333333333,-1.0
543,36047077600,13,2,1,-11,-1,-0.8461538461538461,-0.5
544,36047078200,1983,1363,916,-620,-447,-0.31265758951084216,-0.32795304475421866
545,36047078600,340,186,101,-154,-85,-0.45294117647058824,-0.45698924731182794
546,36047078800,3525,1585,1159,-1940,-426,-0.550354609929078,-0.26876971608832806
548,36047079802,837,514,261,-323,-253,-0.3859020310633214,-0.49221789883268485
549,36047080000,87,30,26,-57,-4,-0.6551724137931034,-0.13333333333333333
550,36047080200,855,400,258,-455,-142,-0.5321637426900585,-0.355
551,36047080400,1327,788,657,-539,-131,-0.40617935192162774,-0.16624365482233502
552,36047080800,1022,1132,1085,110,-47,0.10763209393346379,-0.04151943462897526
553,36047081400,1157,748,696,-409,-52,-0.35350043215211757,-0.06951871657754011
554,36047081600,479,257,157,-222,-100,-0.46346555323590816,-0.38910505836575876
555,36047082400,11997,2313,5092,-9684,2779,-0.8072018004501126,1.201469952442715
556,36047082800,1072,757,479,-315,-278,-0.29384328358208955,-0.36723910171730517
557,36047083000,343,245,336,-98,91,-0.2857142857142857,0.37142857142857144
558,36047083600,477,253,284,-224,31,-0.469601677148847,0.1225296442687747
559,36047083800,605,376,309,-229,-67,-0.3785123966942149,-0.17819148936170212
560,36047084000,604,392,325,-212,-67,-0.3509933774834437,-0.17091836734693877
561,36047084800,13,1,1,-12,0,-0.9230769230769231,0.0
562,36047086000,5,5,1,0,-4,0.0,-0.8
564,36047088200,347,212,101,-135,-111,-0.38904899135446686,-0.5235849056603774
565,36047088800,1,0,0,-1,0,-1.0,
566,36047089000,6541,4052,2500,-2489,-1552,-0.3805228558324415,-0.3830207305034551
567,36047089200,242,176,111,-66,-65,-0.2727272727272727,-0.3693181818181818
568,36047090000,864,808,349,-56,-459,-0.06481481481481481,-0.568069306930693
569,36047090200,136,217,109,81,-108,0.5955882352941176,-0.4976958525345622
570,36047090800,1683,899,651,-784,-248,-0.46583481877599525,-0.27586206896551724
571,36047091000,387,273,151,-114,-122,-0.29457364341085274,-0.4468864468864469
572,36047091200,2354,1564,898,-790,-666,-0.33559898045879355,-0.4258312020460358
573,36047091800,448,250,175,-198,-75,-0.4419642857142857,-0.3
574,36047092000,163,96,75,-67,-21,-0.4110429447852761,-0.21875
575,36047092400,3203,1777,1242,-1426,-535,-0.4452076178582579,-0.30106921778277995
576,36047093400,256,209,118,-47,-91,-0.18359375,-0.4354066985645933
577,36047094401,270,95,58,-175,-37,-0.6481481481481481,-0.3894736842105263
578,36047094600,834,578,447,-256,-131,-0.3069544364508393,-0.22664359861591696
579,36047095000,89,62,34,-27,-28,-0.30337078651685395,-0.45161290322580644
580,36047095600,1021,681,396,-340,-285,-0.3330068560235064,-0.4185022026431718
581,36047095800,54,51,34,-3,-17,-0.05555555555555555,-0.3333333333333333
582,36047096000,608,699,554,91,-145,0.14967105263157895,-0.20743919885550788
583,36047096400,1059,731,486,-328,-245,-0.3097261567516525,-0.33515731874145005
584,36047096800,162,1,2,-161,1,-0.9938271604938271,1.0
585,36047097400,1640,1106,581,-534,-525,-0.325609756097561,-0.47468354430379744
586,36047098400,244,103,103,-141,0,-0.5778688524590164,0.0
587,36047098600,848,545,278,-303,-267,-0.357311320754717,-0.48990825688073397
588,36047098800,1129,613,318,-516,-295,-0.45704162976085033,-0.4812398042414356
589,36047099000,198,165,173,-33,8,-0.16666666666666666,0.048484848484848485
590,36047099800,4619,2885,2666,-1734,-219,-0.37540593201991773,-0.07590987868284228
591,36047102800,22480,14600,13977,-7880,-623,-0.3505338078291815,-0.04267123287671233
592,36047103400,27,25,35,-2,10,-0.07407407407407407,0.4
593,36047105801,4432,3897,2776,-535,-1121,-0.12071299638989169,-0.2876571721837311
594,36047105804,2380,1560,1093,-820,-467,-0.3445378151260504,-0.29935897435897435
595,36047107000,5556,4291,4475,-1265,184,-0.22768178545716342,0.042880447448147285
596,36047107800,1533,1253,811,-280,-442,-0.182648401826484,-0.35275339185953714
597,36047110400,3401,1591,1078,-1810,-513,-0.5321964128197589,-0.322438717787555
598,36047111600,331,612,418,281,-194,0.8489425981873112,-0.31699346405228757
599,36047111800,1017,719,236,-298,-483,-0.29301868239921336,-0.6717663421418637
600,36047112000,1390,661,473,-729,-188,-0.5244604316546763,-0.2844175491679274
601,36047112400,346,128,104,-218,-24,-0.630057803468208,-0.1875
602,36047114201,1806,1207,720,-599,-487,-0.33167220376522705,-0.40347970173985087
603,36047114400,33894,34152,47331,258,13179,0.007611966719773411,0.38589248067463106
605,36047115800,158,133,68,-25,-65,-0.15822784810126583,-0.48872180451127817
606,36047116000,1221,700,579,-521,-121,-0.4266994266994267,-0.17285714285714285
607,36047116200,358,324,257,-34,-67,-0.09497206703910614,-0.20679012345679013
608,36047116400,784,480,272,-304,-208,-0.3877551020408163,-0.43333333333333335
609,36047116800,433,284,114,-149,-170,-0.3441108545034642,-0.5985915492957746
610,36047117000,33,22,6,-11,-16,-0.3333333333333333,-0.7272727272727273
611,36047117601,523,356,225,-167,-131,-0.3193116634799235,-0.36797752808988765
612,36047117800,953,608,420,-345,-188,-0.3620146904512067,-0.3092105263157895
613,36047118000,137,75,61,-62,-14,-0.45255474452554745,-0.18666666666666668
614,36047118201,1044,676,423,-368,-253,-0.3524904214559387,-0.3742603550295858
615,36047118800,482,580,181,98,-399,0.2033195020746888,-0.6879310344827586
616,36047119000,94,64,32,-30,-32,-0.3191489361702128,-0.5
617,36047119200,363,276,182,-87,-94,-0.2396694214876033,-0.34057971014492755
618,36047119600,45159,49442,67817,4283,18375,0.09484266702097036,0.3716475870717204
620,36047121000,1985,4779,1365,2794,-3414,1.4075566750629722,-0.714375392341494
621,36047122000,1801,1377,1231,-424,-146,-0.2354247640199889,-0.10602759622367465
622,36047123700,358,233,113,-125,-120,-0.34916201117318435,-0.5150214592274678
623,36047150200,844,504,390,-340,-114,-0.4028436018957346,-0.2261904761904762
624,36055012306,70,3,2,-67,-1,-0.9571428571428572,-0.3333333333333333
625,36059301900,327,183,206,-144,23,-0.44036697247706424,0.12568306010928962
626,36061000100,14609,4261,1429,-10348,-2832,-0.7083304812102129,-0.6646327153250411
627,36061000201,8345,5632,3664,-2713,-1968,-0.3251048532055123,-0.3494318181818182
628,36061000202,12236,10579,5707,-1657,-4872,-0.13542007191892774,-0.4605350222138198
629,36061000500,2272,1460,791,-812,-669,-0.3573943661971831,-0.45821917808219176
630,36061000600,27033,14985,11347,-12048,-3638,-0.44567750527133504,-0.2427761094427761
631,36061000700,92658,39797,20046,-52861,-19751,-0.5704958017656327,-0.49629369047918187
632,36061000800,31541,17746,14094,-13795,-3652,-0.43736723629561525,-0.205792854727826
633,36061000900,155607,62498,26743,-93109,-35755,-0.5983599709524636,-0.5720983071458287
634,36061001001,2684,1615,1451,-1069,-164,-0.39828614008941876,-0.10154798761609907
635,36061001002,9365,5516,3706,-3849,-1810,-0.41099839829151097,-0.32813633067440173
636,36061001200,7451,4649,3308,-2802,-1341,-0.3760569051134076,-0.28844912884491286
637,36061001300,198145,80695,34184,-117450,-46511,-0.5927477352443917,-0.5763801970382304
638,36061001401,11923,44212,12306,32289,-31906,2.708127149207414,-0.7216592780240658
639,36061001402,18197,10653,6841,-7544,-3812,-0.4145738308512392,-0.3578334741387403
640,36061001501,71220,33512,19300,-37708,-14212,-0.5294580174108396,-0.42408689424683693
641,36061001502,98198,45131,23874,-53067,-21257,-0.5404081549522394,-0.4710066251578737
642,36061001600,38446,19483,15845,-18963,-3638,-0.4932372678562139,-0.18672689010932608
643,36061001800,51376,24552,15914,-26824,-8638,-0.5221114917471192,-0.35182469859889215
644,36061002000,4553,3237,2399,-1316,-838,-0.2890401932791566,-0.25888168056842753
645,36061002100,105304,47271,19860,-58033,-27411,-0.5510996733267493,-0.5798692644538935
646,36061002201,26911,12968,9251,-13943,-3717,-0.5181152688491695,-0.28662862430598396
647,36061002202,6605,4029,2829,-2576,-1200,-0.3900075700227101,-0.29784065524944153
648,36061002400,3264,2949,1922,-315,-1027,-0.09650735294117647,-0.34825364530349273
649,36061002500,6029,6391,2146,362,-4245,0.060043124896334385,-0.6642153027695197
650,36061002601,7148,5157,3228,-1991,-1929,-0.2785394515948517,-0.3740546829552065
651,36061002602,9235,5629,3841,-3606,-1788,-0.39047103410936657,-0.3176407887724285
652,36061002700,9115,42442,8750,33327,-33692,3.656280855732309,-0.7938362942368409
653,36061002800,19023,8405,5332,-10618,-3073,-0.5581664301109184,-0.3656157049375372
654,36061002900,107436,157110,24782,49674,-132328,0.46235898581481066,-0.8422633823435809
655,36061003001,30840,10623,7620,-20217,-3003,-0.6555447470817121,-0.2826885060717311
656,36061003002,8223,4449,2906,-3774,-1543,-0.4589565851878876,-0.3468195100022477
657,36061003100,209756,183035,72025,-26721,-111010,-0.1273908732050573,-0.6064960253503429
658,36061003200,35044,19546,14164,-15498,-5382,-0.4422440360689419,-0.2753504553361302
659,36061003300,81179,36055,23870,-45124,-12185,-0.5558580421044852,-0.3379559007072528
660,36061003400,25006,16605,11024,-8401,-5581,-0.3359593697512597,-0.3361035832580548
661,36061003601,14521,6065,3824,-8456,-2241,-0.5823290406996763,-0.36949711459192086
662,36061003602,15454,6648,4606,-8806,-2042,-0.5698201112980458,-0.3071600481347774
663,36061003700,70510,29162,19421,-41348,-9741,-0.5864132747128067,-0.33403058775118305
664,36061003800,43026,17230,14508,-25796,-2722,-0.5995444614884023,-0.1579802669762043
665,36061003900,53504,23491,13858,-30013,-9633,-0.5609487141148325,-0.41007194244604317
666,36061004000,30556,12987,10444,-17569,-2543,-0.5749770912423092,-0.1958111958111958
667,36061004100,65827,27586,25014,-38241,-2572,-0.5809318364804715,-0.09323569926774451
668,36061004200,29714,14223,8201,-15491,-6022,-0.5213367436225348,-0.4233987203824791
669,36061004300,38931,14090,10241,-24841,-3849,-0.6380776245151678,-0.2731724627395316
670,36061004400,18250,12650,9516,-5600,-3134,-0.30684931506849317,-0.24774703557312253
671,36061004500,37051,13162,8525,-23889,-4637,-0.6447599255080835,-0.3523020817504938
672,36061004700,34893,12945,13352,-21948,407,-0.6290086836901384,0.031440710699111626
673,36061004800,34642,18855,12453,-15787,-6402,-0.4557184920039259,-0.33953858392999203
674,36061004900,48410,15794,13283,-32616,-2511,-0.6737450939888453,-0.1589844244649867
675,36061005000,68972,28566,11934,-40406,-16632,-0.585831931798411,-0.5822306238185255
676,36061005200,80705,49165,21740,-31540,-27425,-0.39080602193172664,-0.5578155191701414
